"","daily.returns"
"1143",0.00152671755725198
"1144",0.00457317073170738
"1145",0.00606980273141122
"1146",-0.00829562594268474
"1147",-0.00456273764258563
"1148",-0.014514896867838
"1149",-0.00387596899224807
"1150",-0.019455252918288
"1151",0.0103174603174603
"1152",0.0267085624509034
"1153",0.0122417750573833
"1154",0.0188964474678761
"1155",-0.000741839762611218
"1156",-0.0141054194506312
"1157",0.0180722891566265
"1158",0.00961538461538458
"1159",-0.00879120879120887
"1160",0.00147819660014803
"1161",-0.0236162361623616
"1162",0.00907029478458043
"1163",0.0292134831460675
"1164",-0.00509461426491997
"1165",0.0014630577907826
"1166",-0.00219138056975887
"1167",-0.00292825768667648
"1168",0.00367107195301042
"1169",-0.00804681784930505
"1170",0.00737463126843663
"1171",0.0307467057101025
"1172",0.00284090909090895
"1173",0.00637393767705396
"1174",0.0133708655876144
"1175",-0.00902777777777786
"1176",-0.00700770847932719
"1177",-0.00564573041637262
"1178",-0.013484740951029
"1179",0.0071942446043165
"1180",0
"1181",0.0478571428571428
"1182",-0.0115882753919564
"1183",-0.000689655172413817
"1184",-0.00828157349896486
"1185",0.00904662491301322
"1186",0.0041379310344829
"1187",-0.00412087912087911
"1188",-0.016551724137931
"1189",0.0568022440392708
"1190",0.100199071001991
"1191",0.100120627261761
"1192",0.0498903508771931
"1193",-0.00887728459530013
"1194",-0.0505795574288725
"1195",-0.0138734739178691
"1196",0.100168767585819
"1197",-0.000511406675775206
"1198",0.0184236940417761
"1199",0.00904522613065328
"1200",0.049800796812749
"1201",-0.0422200664136623
"1202",0.1000494254557
"1203",0.099955024761595
"1204",0
"1205",0
"1206",0
"1207",0
"1208",0
"1209",0
"1210",0
"1211",0
"1212",0
