"","000063.SZ.Open","000063.SZ.High","000063.SZ.Low","000063.SZ.Close","000063.SZ.Volume","000063.SZ.Adjusted"
"439",7.48333,7.55,7.45833,7.45833,13497788,7.246243
"440",7.45833,7.5,7.24167,7.30833,18567534,7.100508
"441",7.25833,7.375,7.25833,7.375,12983284,7.165282
"442",7.41667,7.43333,7.225,7.25833,16927393,7.051929
"443",7.24167,7.25,6.84167,6.9,40540645,6.703789
"444",6.90833,7.125,6.85,7.05,26122963,6.849524
"445",7.05,7.14167,7.04167,7.05833,17842567,6.857616
"446",7.05,7.19167,7.025,7.15833,18724399,6.954773
"447",7.14167,7.15,7,7.10833,14919500,6.906195
"448",7.125,7.16667,7.04167,7.13333,8637538,6.930484
"449",7.075,7.1,7,7.00833,9561352,6.809038
"450",7,7.09167,6.98333,7.08333,11185645,6.881906
"451",7.09167,7.23333,7.08333,7.20833,15274363,7.003351
"452",7.2,7.2,7.00833,7.025,9634387,6.825234
"453",7.03333,7.10833,6.95833,7.08333,10393981,6.881906
"454",7.05833,7.05833,6.86667,6.875,11087122,6.6795
"455",6.88333,6.88333,6.58333,6.65833,22057868,6.468992
"456",6.69167,6.725,6.61667,6.69167,8746994,6.501383
"457",6.725,6.78333,6.69167,6.7,7396260,6.509476
"458",6.71667,6.79167,6.66667,6.775,8400997,6.582344
"459",6.76667,6.775,6.68333,6.7,7084380,6.509476
"460",6.725,6.80833,6.69167,6.75833,8791861,6.566147
"461",6.76667,6.775,6.66667,6.68333,8659376,6.49328
"462",6.675,6.69167,6.48333,6.48333,10962734,6.298967
"463",6.48333,6.53333,6.46667,6.5,9007043,6.315164
"464",6.5,6.55,6.48333,6.51667,7622605,6.33136
"465",6.51667,6.55833,6.43333,6.45833,0,6.274679
"466",6.46667,6.5,6.33333,6.36667,7957781,6.185625
"467",6.36667,6.53333,6.35,6.5,10545161,6.315164
"468",6.56667,6.91667,6.50833,6.78333,20524374,6.590436
"469",6.84167,6.98333,6.79167,6.81667,13365217,6.622828
"470",6.79167,7.01667,6.75833,6.98333,21188639,6.78475
"471",6.98333,7.10833,6.96667,7.01667,25715930,6.817142
"472",7.00833,7.00833,6.875,6.925,15325916,6.728078
"473",6.90833,6.96667,6.83333,6.875,10315478,6.6795
"474",6.875,6.90833,6.79167,6.825,15761276,6.630922
"475",6.84167,7.19167,6.81667,7.16667,34226330,6.962876
"476",7.19167,7.31667,7.13333,7.30833,29697182,7.100508
"477",7.28333,7.41667,7.16667,7.19167,21076100,6.987165
"478",7.2,7.23333,7.10833,7.18333,19355471,6.979062
"479",7.19167,7.275,7.14167,7.275,15231182,7.068126
"480",7.31667,7.375,7.175,7.19167,21177917,6.987165
"481",7.175,7.225,7.14167,7.15833,12596486,6.954773
"482",7.16667,7.575,7.16667,7.50833,37903942,7.29482
"483",7.5,7.8,7.45,7.7,48524759,7.48104
"484",7.76667,7.875,7.6,7.60833,29161626,7.391976
"485",7.61667,7.875,7.61667,7.80833,30119266,7.58629
"486",7.86667,8.2,7.86667,8.125,40594121,7.893955
"487",8.26667,8.35,8.01667,8.1,38599798,7.869666
"488",8.1,8.21667,7.825,7.91667,71907584,7.691548
"489",7.85833,8.08333,7.59167,7.91667,84895687,7.691548
"490",7.95833,8.66667,7.85,8.53333,104267489,8.290673
"491",8.45833,8.70833,8.375,8.48333,53918436,8.242095
"492",8.48333,8.575,8.06667,8.24167,55308986,8.007306
"493",8.21667,8.65,8.175,8.6,49947757,8.355447
"494",8.58333,8.99167,8.45833,8.83333,67102890,8.582142
"495",8.83333,8.95833,8.51667,8.61667,40369690,8.371643
"496",8.53333,8.58333,8.39167,8.45833,31607602,8.217806
"497",8.41667,8.56667,8.35,8.475,29381375,8.234002
"498",8.21667,9.00833,8.21667,8.61667,85640158,8.371643
"499",8.55,8.8,8.31667,8.59167,59785994,8.347354
"500",8.58333,8.90833,8.525,8.81667,52355569,8.565957
"501",8.83333,8.90833,8.51667,8.525,50973468,8.282579
"502",8.48333,8.61667,8.41667,8.525,23708323,8.282579
"503",8.53333,9,8.525,8.91667,40051475,8.663113
"504",8.975,9.41667,8.975,9,54039295,8.744072
"505",9.04167,9.21667,8.88333,9.16667,22298162,8.906003
"506",9.15,9.23333,9.01667,9.075,24131111,8.816939
"507",9.05833,9.18333,8.90833,9.08333,24562602,8.825034
"508",9.10833,9.125,8.175,8.35,87099115,8.112556
"509",8.30833,8.48333,8.18333,8.425,39533023,8.185424
"510",8.425,8.50833,8.375,8.425,29023465,8.185424
"511",8.425,8.59167,8.375,8.46667,27899458,8.225908
"512",8.46667,9.00833,8.46667,8.85,38483252,8.598339
"513",8.95,9.08333,8.6,9,29239782,8.744072
"514",8.93333,9.09167,8.71667,8.75,27984916,8.501182
"515",8.75833,8.91667,8.75833,8.875,15569030,8.622626
"516",8.91667,9,8.60833,8.8,32409655,8.54976
"517",8.80833,8.95,8.4,8.45833,31800320,8.217806
"518",8.51667,8.56667,8.225,8.26667,31461275,8.031596
"519",8.25,8.25,7.91667,7.93333,40011817,7.707735
"520",7.99167,8.06667,7.79167,7.86667,32553797,7.642971
"521",7.93333,8.19167,7.79167,8.16667,37240309,7.93444
"522",8.16667,8.275,8.1,8.25833,34484566,8.023494
"523",8.15,8.34167,7.84167,7.98333,34418401,7.756313
"524",8,8.29167,8,8.225,24276697,7.991112
"525",8.31667,9.05,8.3,9.05,70706269,8.792652
"526",9.28333,9.66667,9.075,9.34167,137770429,9.076027
"527",9.30833,9.79167,9.24167,9.5,73278667,9.229855
"528",9.49167,9.975,9.29167,9.80833,70935076,9.529417
"529",9.65,9.86667,9.25833,9.49167,60877050,9.221761
"530",9.41667,9.48333,9.175,9.20833,44847032,8.946479
"531",9.18333,9.94167,9.175,9.94167,61808244,9.658966
"532",10,10.45,9.94167,10.0833,93263551,9.796568
"533",10.0917,10.6333,10,10.175,57163290,9.88566
"534",10.125,10.5,10.0083,10.2083,44196985,9.918014
"535",10.1667,10.275,9.94167,10.15,62846472,9.86137
"536",10.1417,10.5667,10.0917,10.35,61394798,10.055683
"537",10.3083,10.3083,9.94167,10.0167,48736656,9.73186
"538",9.94167,9.94167,9.375,9.55,69195370,9.278433
"539",9.5,9.85,9.35833,9.71667,54674315,9.440364
"540",9.625,9.83333,9.525,9.64167,31555877,9.367496
"541",9.58333,9.8,9.20833,9.61667,37802809,9.343206
"542",9.61667,9.9,9.3,9.33333,40129846,9.067924
"543",9.21667,9.625,9.09167,9.45833,34790578,9.189369
"544",9.46667,9.575,9.24167,9.36667,25340252,9.100316
"545",9.40833,9.51667,9.16667,9.25,23044106,8.986963
"546",9.08333,9.45,9.01667,9.4,24309116,9.132698
"547",9.38333,9.75,9.3,9.6,36984760,9.327011
"548",9.5,9.70833,9.375,9.475,22248097,9.205566
"549",9.56667,9.69167,9.44167,9.51667,20028844,9.246051
"550",9.525,9.58333,9.16667,9.16667,24263429,8.906003
"551",9.11667,9.29167,8.8,8.8,25042141,8.54976
"552",8.7,8.93333,8.69167,8.89167,23425224,8.638824
"553",8.94167,8.95833,8.75833,8.89167,18362881,8.638824
"554",8.88333,9,8.81667,8.925,19434491,8.671206
"555",8.91667,9.475,8.9,9.35,34815013,9.084121
"556",9.35833,9.75,9.35833,9.60833,35436932,9.335104
"557",9.60833,9.69167,9.19167,9.225,30906392,8.962675
"558",9.225,9.86667,9.225,9.85833,49125649,9.577994
"559",9.85833,9.89167,9.63333,9.64167,32098481,9.367496
"560",9.59167,9.725,9.41667,9.45,19052635,9.181276
"561",9.54167,10.1917,9.54167,10.1667,56689861,9.877597
"562",10.125,10.3667,10.0583,10.1917,48608896,9.901885
"563",10.25,10.7917,10.1333,10.725,74588132,10.42002
"564",10.8083,11.0583,10.5833,10.6917,54993673,10.387667
"565",10.6667,10.9667,10.6667,10.7667,26125728,10.460534
"566",10.775,11.2,10.7583,11.0667,53362058,10.752004
"567",11.025,11.0667,10.7667,10.8083,31469162,10.500952
"568",10.7833,11.3333,10.7417,11.275,45364241,10.954379
"569",11.1917,11.2333,10.6833,10.7333,40612897,10.428084
"570",10.7333,10.7917,10.3667,10.7333,41681507,10.428084
"571",10.725,11.1083,10.6333,10.9583,44793238,10.646685
"572",11,11.175,10.6667,11.1083,44199076,10.79242
"573",11.1083,11.3,10.9583,11.0333,36563137,10.719554
"574",11.0333,11.0917,10.7583,10.825,47481938,10.517176
"575",10.8917,10.9833,10.5,10.6417,46370386,10.339088
"576",10.525,10.6333,10.3333,10.45,38763292,10.152839
"577",10.4667,10.7917,10.4667,10.7667,38845861,10.460534
"578",10.7333,10.75,10.4417,10.525,38872966,10.225707
"579",10.5833,10.6333,10,10.2833,58631923,9.99088
"580",10.3,10.375,10.125,10.3333,39492683,10.039458
"581",10.3167,10.3167,10.1333,10.1833,37989618,9.893724
"582",10.1833,10.6417,10.175,10.525,66659614,10.225707
"583",10.4583,10.8333,10.4333,10.4583,48910691,10.160904
"584",10.4583,10.4583,10.0583,10.25,30791124,9.958528
"585",10.25,10.575,10.1417,10.5583,31621205,10.25806
"586",10.525,10.65,10.2583,10.425,31352922,10.128551
"587",10.425,10.55,10.05,10.075,33496847,9.788504
"588",9.89167,9.89167,9.23333,9.54167,37240435,9.27034
"589",9.50833,9.78333,9.50833,9.7,29617249,9.424168
"590",9.75,9.975,9.475,9.85833,28012339,9.577994
"591",9.925,10.7333,9.925,10.5167,76416110,10.217643
"592",10.4333,10.5917,10.2167,10.475,40899780,10.17713
"593",10.4167,10.4417,9.88333,9.94167,34384613,9.658966
